0.00001,0.475300,0.119121
0.00002,0.475301,0.119122
0.00003,0.475302,0.119123
0.00004,0.475303,0.119124
0.00005,0.475304,0.119125
0.00006,0.475305,0.119126
0.00007,0.475306,0.119127
0.00008,0.475307,0.119128
0.00009,0.475308,0.119129
0.00010,0.475309,0.119130
0.00011,0.475310,0.119131
0.00012,0.475311,0.119132
0.00013,0.475312,0.119133
0.00014,0.475313,0.119134
0.00015,0.475314,0.119135
0.00016,0.475315,0.119136
0.00017,0.475316,0.119137
0.00018,0.475317,0.119138
0.00019,0.475318,0.119139
0.00020,0.475319,0.119140
0.00021,0.475320,0.119141
0.00022,0.475321,0.119142
0.00023,0.475322,0.119143
0.00024,0.475323,0.119144
0.00025,0.475324,0.119145
0.00026,0.475325,0.119146
0.00027,0.475326,0.119147
0.00028,0.475327,0.119148
0.00029,0.475328,0.119149
0.00030,0.475329,0.119150
0.00031,0.475330,0.119151
0.00032,0.475331,0.119152
0.00033,0.475332,0.119153
0.00034,0.475333,0.119154
0.00035,0.475334,0.119155
0.00036,0.475335,0.119156
0.00037,0.475336,0.119157
0.00038,0.475337,0.119158
0.00039,0.475338,0.119159
0.00040,0.475339,0.119160
0.00041,0.475340,0.119161
0.00042,0.475341,0.119162
0.00043,0.475342,0.119163
0.00044,0.475343,0.119164
0.00045,0.475344,0.119165
0.00046,0.475345,0.119166
0.00047,0.475346,0.119167
0.00048,0.475347,0.119168
0.00049,0.475348,0.119169
0.00050,0.475349,0.119170
0.00051,0.475350,0.119171
0.00052,0.475351,0.119172
0.00053,0.475352,0.119173
0.00054,0.475353,0.119174
0.00055,0.475354,0.119175
0.00056,0.475355,0.119176
0.00057,0.475356,0.119177
0.00058,0.475357,0.119178
0.00059,0.475358,0.119179
0.00060,0.475359,0.119180
0.00061,0.475360,0.119181
0.00062,0.475361,0.119182
0.00063,0.475362,0.119183
0.00064,0.475363,0.119184
0.00065,0.475364,0.119185
0.00066,0.475365,0.119186
0.00067,0.475366,0.119187
0.00068,0.475367,0.119188
0.00069,0.475368,0.119189
0.00070,0.475369,0.119190
0.00071,0.475370,0.119191
0.00072,0.475371,0.119192
0.00073,0.475372,0.119193
0.00074,0.475373,0.119194
0.00075,0.475374,0.119195
0.00076,0.475375,0.119196
0.00077,0.475376,0.119197
0.00078,0.475377,0.119198
0.00079,0.475378,0.119199
0.00080,0.475379,0.119200
0.00081,0.475380,0.119201
0.00082,0.475381,0.119202
0.00083,0.475382,0.119203
0.00084,0.475383,0.119204
0.00085,0.475384,0.119205
